runtime,popularity,vote_average,popularity_log,runtime_category,runtime_squared,runtime_x_rating,rating_category
109.0,1.204941,7.0,0.79070075117121,Standard,11881.0,763.0,Good
102.0,7.605291,6.7,2.15237724663964,Standard,10404.0,683.4,Good
95.0,2.855963,6.0,1.3496207812665781,Standard,9025.0,570.0,Average
87.0,0.502396,5.8,0.4070611670615014,Short,7569.0,504.59999999999997,Average
119.0,1.771584,8.1,1.0194189979156327,Standard,14161.0,963.9,Excellent
104.0,21.230737,6.6,3.101475880822855,Standard,10816.0,686.4,Good
103.0,0.068246,6.0,0.0660180510931427,Standard,10609.0,618.0,Average
93.0,0.541652,4.5,0.43285456873751155,Standard,8649.0,418.5,Low
100.0,18.790221,6.1,2.985187926808311,Standard,10000.0,610.0,Average
100.0,0.409089,4.2,0.3429433962872029,Standard,10000.0,420.0,Low
113.0,3.663108,7.1,1.5396821786130854,Standard,12769.0,802.3,Good
98.0,12.496261,6.2,2.6024126841200963,Standard,9604.0,607.6,Average
92.0,0.596889,6.7,0.4680573614947889,Standard,8464.0,616.4,Good
106.0,2.611364,6.4,1.2840855403166633,Standard,11236.0,678.4000000000001,Average
119.0,3.238466,6.2,1.444201411328357,Standard,14161.0,737.8000000000001,Average
99.0,8.30723,6.2,2.2307915174801503,Standard,9801.0,613.8000000000001,Average
90.0,3.408955,5.8,1.4836376999277068,Short,8100.0,522.0,Average
120.0,1.876621,7.3,1.0566163414460636,Standard,14400.0,876.0,Good
142.0,1.807571,7.1,1.0323196967140735,Long,20164.0,1008.1999999999999,Good
93.0,6.783053,5.2,2.0519486776675433,Standard,8649.0,483.6,Average
127.0,8.484123,6.1,2.2496191373303627,Long,16129.0,774.6999999999999,Average
103.0,0.936232,5.7,0.6607438163855237,Standard,10609.0,587.1,Average
93.0,12.822534,4.5,2.6263001589845674,Standard,8649.0,418.5,Low
84.0,4.989985,6.6,1.7900889079505997,Short,7056.0,554.4,Good
78.0,1.390659,4.1,0.871569060153851,Short,6084.0,319.79999999999995,Low
113.0,4.1186120000000015,4.4,1.6328833085488637,Standard,12769.0,497.20000000000005,Low
120.0,9.541688,7.5,2.355337682092942,Standard,14400.0,900.0,Good
121.0,17.234745,7.7,2.9033288400663473,Long,14641.0,931.7,Good
98.0,1.972668,6.5,1.0894598660681354,Standard,9604.0,637.0,Average
123.0,3.490215,6.2,1.5019005847948343,Long,15129.0,762.6,Average
107.0,1.726175,7.3,1.0028995278389174,Standard,11449.0,781.1,Good
101.0,20.544999,7.0,3.070143724653319,Standard,10201.0,707.0,Good
115.0,0.389471,6.7,0.3289230991657823,Standard,13225.0,770.5,Good
101.0,8.45342,6.5,2.2463765807958236,Standard,10201.0,656.5,Average
102.0,0.90522,6.6,0.6445974874750243,Standard,10404.0,673.1999999999999,Good
95.0,2.201678,6.0,1.163675047369154,Standard,9025.0,570.0,Average
109.0,3.771652,6.6,1.5626925761783277,Standard,11881.0,719.4,Good
113.0,21.119209,7.4,3.0964464165210774,Standard,12769.0,836.2,Good
91.0,17.002623,6.8,2.890517469501935,Standard,8281.0,618.8,Good
88.0,46.116885,7.1,3.8526314293482664,Short,7744.0,624.8,Good
88.0,1.398981,5.3,0.8750440638595417,Short,7744.0,466.4,Average
91.0,25.5748,7.0,3.2799633983295133,Standard,8281.0,637.0,Good
97.0,3.418871,7.2,1.4858842335975895,Standard,9409.0,698.4,Good
92.0,10.729884,5.9,2.4621397734434254,Standard,8464.0,542.8000000000001,Average
121.0,2.676535,6.9,1.3019707325326664,Long,14641.0,834.9000000000001,Good
134.0,7.8214380000000014,7.4,2.177184895278113,Long,17956.0,991.6,Good
149.0,3.281509,7.4,1.4543055175489328,Long,22201.0,1102.6000000000001,Good
121.0,2.938973,6.2,1.3709200294336694,Long,14641.0,750.2,Average
116.0,10.219942,7.1,2.417692730740726,Standard,13456.0,823.5999999999999,Good
92.0,50.319662,6.3,3.9380739535994804,Standard,8464.0,579.6,Average
93.0,0.593068,5.4,0.46566171677140905,Standard,8649.0,502.20000000000005,Average
96.0,8.406025,5.7,2.2413504413972745,Standard,9216.0,547.2,Average
105.0,5.588652,6.8,1.8853487752386815,Standard,11025.0,714.0,Good
129.0,25.894065,7.8,3.2919056302947194,Long,16641.0,1006.1999999999999,Good
94.0,3.2800809999999996,4.8,1.4539719346482702,Standard,8836.0,451.2,Low
84.0,35.674774,7.6,3.6020891617742032,Short,7056.0,638.4,Good
81.0,3.115754,5.4,1.4148220494218506,Short,6561.0,437.40000000000003,Average
86.0,20.466433,3.8,3.0664904592897875,Short,7396.0,326.8,Low
105.0,0.015597,5.4,0.015476616925157796,Standard,11025.0,567.0,Average
103.0,12.982319,6.7,2.637793602877453,Standard,10609.0,690.1,Good
104.0,0.595136,5.8,0.4669589990595104,Standard,10816.0,603.1999999999999,Average
98.0,3.643608,6.7,1.5354916502815346,Standard,9604.0,656.6,Good
91.0,6.396936,5.6,2.001065860412021,Standard,8281.0,509.59999999999997,Average
111.0,0.909067,2.9,0.6466146410371051,Standard,12321.0,321.9,Low
98.0,1.348114,5.2,0.853612452746356,Standard,9604.0,509.6,Average
104.0,0.964802,2.0,0.6753914768854776,Standard,10816.0,208.0,Low
96.0,1.271621,4.6,0.8204936735637238,Standard,9216.0,441.59999999999997,Low
78.0,25.891466,7.9,3.291808987203029,Short,6084.0,616.2,Good
100.0,1.618138,0.0,0.9624633780923684,Standard,10000.0,0.0,
85.0,4.304341,3.3,1.668525541918033,Short,7225.0,280.5,Low
92.0,3.158056,5.3,1.4250476573585964,Standard,8464.0,487.59999999999997,Average
86.0,3.230779,5.0,1.4423861368591773,Short,7396.0,430.0,Low
90.0,1.913302,3.6,1.069287145792756,Short,8100.0,324.0,Low
94.0,5.690619,6.5,1.9007063960183015,Standard,8836.0,611.0,Average
80.0,17.537154,6.9,2.91977704242135,Short,6400.0,552.0,Good
107.0,26.259389,6.7,3.3053980122240905,Standard,11449.0,716.9,Good
100.0,1.419431,6.2,0.8835323885556794,Standard,10000.0,620.0,Average
92.0,11.637458,6.0,2.5366652608989306,Standard,8464.0,552.0,Average
105.0,192.528841,8.3,5.265426550458731,Standard,11025.0,871.5000000000001,Excellent
130.0,44.356711,8.1,3.814558147972263,Long,16900.0,1053.0,Excellent
99.0,4.859873,6.8,1.7681279309991236,Standard,9801.0,673.1999999999999,Good
118.0,6.7230570000000025,6.8,2.04421027011149,Standard,13924.0,802.4,Good
85.0,3.069605,6.4,1.4035459431476411,Short,7225.0,544.0,Average
115.0,21.826888,7.9,3.1279391393800506,Standard,13225.0,908.5,Good
94.0,15.128316,7.4,2.780576484950981,Standard,8836.0,695.6,Good
91.0,1.814802,6.7,1.0348919216400598,Standard,8281.0,609.7,Good
98.0,5.643023,6.2,1.893567130968244,Standard,9604.0,607.6,Average
96.0,2.964785,4.1,1.3774516291525514,Standard,9216.0,393.59999999999997,Low
92.0,0.11615,8.0,0.10988526352924288,Standard,8464.0,736.0,Good
128.0,13.437038,6.8,2.669796987770001,Long,16384.0,870.4,Good
136.0,26.180367,7.5,3.302494911207262,Long,18496.0,1020.0,Good
123.0,11.735287,7.4,2.5443766444947173,Long,15129.0,910.2,Good
99.0,8.308442,6.9,2.2309217303461386,Standard,9801.0,683.1,Good
101.0,3.027892,6.9,1.3932431621830559,Standard,10201.0,696.9000000000001,Good
105.0,11.933449,6.8,2.559816901220096,Standard,11025.0,714.0,Good
95.0,8.825113,6.1,2.2849416589614506,Standard,9025.0,579.5,Average
109.0,17.332585,7.0,2.9086800775494583,Standard,11881.0,763.0,Good
110.0,47.812466,7.2,3.8879857310567685,Standard,12100.0,792.0,Good
110.0,11.753553,5.7,2.545809899450758,Standard,12100.0,627.0,Average
130.0,42.868495,8.0,3.781196408685855,Long,16900.0,1040.0,Good
93.0,63.513324,7.8,4.166871776111741,Standard,8649.0,725.4,Good
115.0,1.918959,6.3,1.0712270458672009,Standard,13225.0,724.5,Average
91.0,22.789649,5.7,3.1692505701076628,Standard,8281.0,518.7,Average
91.0,5.735912,7.4,1.9074532127216723,Standard,8281.0,673.4,Good
120.0,11.414843,7.3,2.5188927728874178,Standard,14400.0,876.0,Good
111.0,6.017273,6.9,1.9483746810285292,Standard,12321.0,765.9000000000001,Good
87.0,21.607228,5.7,3.118269678154613,Short,7569.0,495.90000000000003,Average
117.0,7.9615589999999985,6.9,2.1929442073870855,Standard,13689.0,807.3000000000001,Good
86.0,54.40303299999999,6.0,4.0146343395470785,Short,7396.0,516.0,Average
110.0,41.045084,6.7,3.738742471142302,Standard,12100.0,737.0,Good
113.0,0.295226,5.0,0.2586851972996329,Standard,12769.0,565.0,Low
108.0,16.553594,7.6,2.8652587152708042,Standard,11664.0,820.8,Good
95.0,24.393296,6.2,3.2344852021791146,Standard,9025.0,589.0,Average
98.0,11.241802,5.3,2.504856488470274,Standard,9604.0,519.4,Average
93.0,9.18885,5.9,2.3212939851250227,Standard,8649.0,548.7,Average
86.0,11.158167,5.7,2.4980011250440066,Short,7396.0,490.2,Average
161.0,23.109959,7.7,3.1826249916524385,Very Long,25921.0,1239.7,Good
100.0,1.586598,4.7,0.9503434987829034,Standard,10000.0,470.0,Low
121.0,3.832858,6.7,1.575438011094663,Long,14641.0,810.7,Good
125.0,22.889294,8.1,3.1734304087871905,Long,15625.0,1012.5,Excellent
87.0,10.341982000000002,4.2,2.4285110625688877,Short,7569.0,365.40000000000003,Low
128.0,7.924982000000001,6.4,2.1888543108569465,Long,16384.0,819.2,Average
100.0,1.697846,6.4,0.9924536768384645,Standard,10000.0,640.0,Average
84.0,14.936661,6.6,2.7686221783956917,Short,7056.0,554.4,Good
97.0,0.720091,7.0,0.5423771964025812,Standard,9409.0,679.0,Good
84.0,2.747402,5.3,1.3210627998855005,Short,7056.0,445.2,Average
146.0,6.734964999999999,7.3,2.045750959127914,Long,21316.0,1065.8,Good
94.0,0.185373,4.5,0.17005749299055148,Standard,8836.0,423.0,Low
133.0,5.3448150000000005,7.3,1.847637943924892,Long,17689.0,970.9,Good
99.0,0.982624,3.7,0.6844212198596428,Standard,9801.0,366.3,Low
108.0,23.299907,7.4,3.1904725231786855,Standard,11664.0,799.2,Good
95.0,4.103764,3.8,1.6299783067289542,Standard,9025.0,361.0,Low
97.0,5.003615,6.3,1.7923617877978009,Standard,9409.0,611.1,Average
94.0,0.019984,5.0,0.019786940898639017,Standard,8836.0,470.0,Low
86.0,1.026243,5.8,0.7061833394041627,Short,7396.0,498.8,Average
115.0,2.787375,6.8,1.3316731669905366,Standard,13225.0,782.0,Good
97.0,3.667372,6.5,1.540596172383361,Standard,9409.0,630.5,Average
82.0,2.144354,3.1,1.145608463648419,Short,6724.0,254.20000000000002,Low
117.0,3.937939,5.7,1.5969480376672618,Standard,13689.0,666.9,Average
90.0,5.325156,6.0,1.8445346983410522,Short,8100.0,540.0,Average
100.0,23.981601,7.4,3.218139593916692,Standard,10000.0,740.0,Good
98.0,3.107149,5.2,1.4127291138391016,Standard,9604.0,509.6,Average
95.0,5.016607,5.4,1.7945234791641005,Standard,9025.0,513.0,Average
94.0,13.857194,7.6,2.698484192387827,Standard,8836.0,714.4,Good
104.0,6.997495,6.4,2.079128367645967,Standard,10816.0,665.6,Average
87.0,4.337685,5.9,1.67479203837563,Short,7569.0,513.3000000000001,Average
108.0,3.636633999999999,6.6,1.533988671951266,Standard,11664.0,712.8,Good
86.0,15.492257,7.2,2.8028909980363568,Short,7396.0,619.2,Good
94.0,2.504169,6.9,1.2539534025046946,Standard,8836.0,648.6,Good
139.0,10.757539,7.4,2.4644946518632467,Long,19321.0,1028.6000000000001,Good
89.0,1.580027,6.1,0.9477998639950462,Short,7921.0,542.9,Average
102.0,15.754614000000002,5.1,2.818673683024763,Standard,10404.0,520.1999999999999,Average
120.0,56.76349,8.0,4.056356915196882,Standard,14400.0,960.0,Good
110.0,3.644872,6.5,1.5357638153737352,Standard,12100.0,715.0,Average
86.0,16.900433,5.7,2.8848249024982713,Short,7396.0,490.2,Average
101.0,1.569246,5.2,0.9436124706472592,Standard,10201.0,525.2,Average
110.0,4.682881,6.5,1.737458322451193,Standard,12100.0,715.0,Average
87.0,1.128559,5.8,0.7554452249528791,Short,7569.0,504.59999999999997,Average
123.0,12.68672,6.9,2.6164260196515685,Long,15129.0,848.7,Good
99.0,3.750338,5.6,1.5582157734096838,Standard,9801.0,554.4,Average
176.0,2.857848,4.0,1.3501095150552387,Very Long,30976.0,704.0,Low
87.0,20.95282000000001,5.3,3.088895605073229,Short,7569.0,461.09999999999997,Average
120.0,0.18094,3.7,0.1663107315215896,Standard,14400.0,444.0,Low
94.0,1.75311,5.2,1.012731181773422,Standard,8836.0,488.8,Average
98.0,3.120747,6.7,1.416034457606252,Standard,9604.0,656.6,Good
96.0,2.504156,3.9,1.25394969263108,Standard,9216.0,374.4,Low
97.0,0.431332,5.8,0.358605479255675,Standard,9409.0,562.6,Average
112.0,11.882563,5.7,2.5558746915634174,Standard,12544.0,638.4,Average
88.0,9.342465,6.1,2.336258235252949,Short,7744.0,536.8,Average
83.0,12.564554,4.9,2.6074600668383465,Short,6889.0,406.70000000000005,Low
80.0,0.6882199999999999,3.0,0.5236747194348748,Short,6400.0,240.0,Low
90.0,0.194848,0.0,0.17801898064057406,Short,8100.0,0.0,
96.0,2.015525,5.4,1.1037739443736263,Standard,9216.0,518.4000000000001,Average
85.0,2.680629,5.2,1.3030836614880554,Short,7225.0,442.0,Average
84.0,12.036888,5.3,2.5677828777102425,Short,7056.0,445.2,Average
80.0,1.737032,2.9,1.0068741216233703,Short,6400.0,232.0,Low
90.0,9.249229,5.8,2.327202483243093,Short,8100.0,522.0,Average
92.0,5.164423,7.1,1.8187945393732865,Standard,8464.0,653.1999999999999,Good
100.0,0.008263,0.0,0.008229048315790898,Standard,10000.0,0.0,
88.0,1.998826,4.8,1.0982208787439052,Short,7744.0,422.4,Low
95.0,1.968679,4.6,1.0881170727253535,Standard,9025.0,436.99999999999994,Low
79.0,1.141463,2.8,0.7614892403148765,Short,6241.0,221.2,Low
88.0,0.214704,6.0,0.1945004257128211,Short,7744.0,528.0,Average
95.0,1.034844,6.1,0.7104191574794887,Standard,9025.0,579.5,Average
95.0,1.975941,6.3,1.090560291505505,Standard,9025.0,598.5,Average
113.0,5.928937,7.6,1.93570641038281,Standard,12769.0,858.8,Good
136.0,3.370225,7.3,1.474814495196255,Long,18496.0,992.8,Good
80.0,5.485217,4.9,1.8695252790435763,Short,6400.0,392.0,Low
105.0,0.18887,6.8,0.17300327615496058,Standard,11025.0,714.0,Good
90.0,3.077885,4.1,1.405578471656546,Short,8100.0,368.99999999999994,Low
93.0,1.781462,6.6,1.0229766887465581,Standard,8649.0,613.8,Good
91.0,4.9529830000000015,6.6,1.7838924384641688,Standard,8281.0,600.6,Good
93.0,1.35088,6.1,0.8547897261454992,Standard,8649.0,567.3,Average
89.0,0.687656,4.3,0.5233405839362679,Short,7921.0,382.7,Low
116.0,6.39503,6.9,2.0008081529496664,Standard,13456.0,800.4000000000001,Good
122.0,39.30982,8.0,3.6965951117259017,Long,14884.0,976.0,Good
88.0,9.070842,5.3,2.309644317932077,Short,7744.0,466.4,Average
102.0,67.417542,7.4,4.225629253736055,Standard,10404.0,754.8000000000001,Good
106.0,36.444894,7.7,3.6228703588787896,Standard,11236.0,816.2,Good
95.0,15.351412,5.4,2.7943142544706476,Standard,9025.0,513.0,Average
144.0,2.436019,7.6,1.2343135337924014,Long,20736.0,1094.3999999999999,Good
112.0,0.93392,6.5,0.6595490311290098,Standard,12544.0,728.0,Average
118.0,11.35972,7.0,2.5144427980512623,Standard,13924.0,826.0,Good
90.0,1.7766240000000002,4.9,1.0212358012461227,Short,8100.0,441.00000000000006,Low
109.0,1.897263,6.0,1.063766498235844,Standard,11881.0,654.0,Average
103.0,0.144031,7.0,0.13455799049256253,Standard,10609.0,721.0,Good
120.0,0.5314439999999999,6.0,0.4262110811634595,Standard,14400.0,720.0,Average
93.0,22.793929,7.2,3.16943046410435,Standard,8649.0,669.6,Good
91.0,14.013414,5.9,2.7089440681506667,Standard,8281.0,536.9,Average
80.0,13.265432,7.1,2.657839268118587,Short,6400.0,568.0,Good
134.0,11.552247,7.1,2.5298996933760614,Long,17956.0,951.4,Good
86.0,1.73892,5.3,1.0075636821143357,Short,7396.0,455.8,Average
105.0,0.8959459999999999,7.6,0.63971792241458,Standard,11025.0,798.0,Good
92.0,19.02965,7.0,2.9972136757357424,Standard,8464.0,644.0,Good
99.0,0.406645,7.4,0.34120743641758383,Standard,9801.0,732.6,Good
97.0,3.687574,5.2,1.544915177838588,Standard,9409.0,504.40000000000003,Average
103.0,36.556954,7.8,3.6258585541399215,Standard,10609.0,803.4,Good
97.0,0.545825,7.1,0.43555774841533373,Standard,9409.0,688.6999999999999,Good
86.0,18.661541,5.4,2.978664494149816,Short,7396.0,464.40000000000003,Average
87.0,0.973582,4.6,0.6798501658022823,Short,7569.0,400.2,Low
108.0,14.885388,6.8,2.765399692981884,Standard,11664.0,734.4,Good
98.0,12.030456,5.0,2.567289386687104,Standard,9604.0,490.0,Low
98.0,18.30961,6.3,2.960602899447237,Standard,9604.0,617.4,Average
112.0,6.82919,7.5,2.0578590563757078,Standard,12544.0,840.0,Good
104.0,10.363642,7.1,2.4304189605038076,Standard,10816.0,738.4,Good
102.0,30.583959000000004,7.1,3.4526493651245955,Standard,10404.0,724.1999999999999,Good
105.0,23.672571,7.7,3.2056921407577263,Standard,11025.0,808.5,Good
100.0,0.205034,6.9,0.1865077823121959,Standard,10000.0,690.0,Good
107.0,5.581743,6.7,1.8842996038761275,Standard,11449.0,716.9,Good
91.0,2.487255,6.8,1.2491148937837169,Standard,8281.0,618.8,Good
102.0,0.262135,5.2,0.23280473145644887,Standard,10404.0,530.4,Average
85.0,23.419061,6.8,3.195364015854806,Short,7225.0,578.0,Good
106.0,7.958831,7.2,2.1926397497250516,Standard,11236.0,763.2,Good
95.0,25.722747,6.8,3.2855151502704065,Standard,9025.0,646.0,Good
101.0,9.774126,7.2,2.377147519010823,Standard,10201.0,727.2,Good
90.0,0.197469,7.0,0.18021016270271653,Short,8100.0,630.0,Good
100.0,0.142255,7.0,0.13300437877711752,Standard,10000.0,700.0,Good
100.0,0.301884,7.1,0.26381244611530097,Standard,10000.0,710.0,Good
80.0,0.424957,5.5,0.35414163782672964,Short,6400.0,440.0,Average
106.0,3.393648,6.1,1.4801598615136293,Standard,11236.0,646.5999999999999,Average
103.0,5.025938,6.1,1.7960731519064246,Standard,10609.0,628.3,Average
90.0,4.624691,6.0,1.7271660132482598,Short,8100.0,540.0,Average
96.0,12.204569,6.6,2.5805629060645905,Standard,9216.0,633.5999999999999,Good
89.0,0.6302260000000001,5.0,0.48871865551435406,Short,7921.0,445.0,Low
87.0,4.2704889999999995,4.9,1.6621231476224172,Short,7569.0,426.3,Low
94.0,3.674294,4.8,1.542078135293799,Standard,8836.0,451.2,Low
120.0,4.623059,7.0,1.7268758218746154,Standard,14400.0,840.0,Good
101.0,1.946715,4.8,1.0806909905618514,Standard,10201.0,484.79999999999995,Low
84.0,27.940093,6.3,3.3652279347434404,Short,7056.0,529.1999999999999,Average
110.0,1.7595060000000002,4.5,1.015051678201995,Standard,12100.0,495.0,Low
101.0,8.395624,7.4,2.240244048967441,Standard,10201.0,747.4000000000001,Good
101.0,8.248149,3.1,2.2244234233919267,Standard,10201.0,313.1,Low
101.0,0.628051,7.0,0.487383593871002,Standard,10201.0,707.0,Good
105.0,0.500753,4.6,0.40596698214831717,Standard,11025.0,482.99999999999994,Low
97.0,0.376662,10.0,0.3196617284685777,Standard,9409.0,970.0,Excellent
107.0,1.606314,6.9,0.9579369626183882,Standard,11449.0,738.3000000000001,Good
91.0,0.197264,4.7,0.18003895363640243,Standard,8281.0,427.7,Low
108.0,5.759493,5.6,1.910947887242232,Standard,11664.0,604.8,Average
90.0,6.86302,6.7,2.062170756564582,Short,8100.0,603.0,Good
124.0,32.875469,7.2,3.5226911241224736,Long,15376.0,892.8000000000001,Good
90.0,0.015295,0.0,0.015179210660101845,Short,8100.0,0.0,
95.0,14.206525,5.7,2.721724612055303,Standard,9025.0,541.5,Average
92.0,12.639469,5.1,2.6129677220387704,Standard,8464.0,469.2,Average
117.0,2.371477,6.2,1.2153509272798637,Standard,13689.0,725.4,Average
115.0,2.470443,6.6,1.244282251516247,Standard,13225.0,759.0,Good
90.0,1.532518,5.7,0.9292140647166272,Short,8100.0,513.0,Average
119.0,0.1813,5.8,0.1666155269723372,Standard,14161.0,690.1999999999999,Average
97.0,2.713171,5.6,1.311886228537919,Standard,9409.0,543.1999999999999,Average
90.0,0.258413,3.5,0.22985140328708337,Short,8100.0,315.0,Low
90.0,2.025701,5.4,1.107142800173463,Short,8100.0,486.00000000000006,Average
85.0,2.6598040000000003,5.7,1.2974095940667518,Short,7225.0,484.5,Average
172.0,8.38717,7.6,2.239343863343206,Very Long,29584.0,1307.2,Good
113.0,6.6770929999999975,6.7,2.038240959879459,Standard,12769.0,757.1,Good
89.0,2.5263560000000003,7.0,1.2602650431445868,Short,7921.0,623.0,Good
126.0,0.039007,0.0,0.038265449341748414,Long,15876.0,0.0,
78.0,31.691616999999997,7.1,3.487118684180877,Short,6084.0,553.8,Good
88.0,0.4790899999999999,4.5,0.391427033804237,Short,7744.0,396.0,Low
77.0,2.122451,5.1,1.138618270340423,Short,5929.0,392.7,Average
81.0,0.803761,4.1,0.5898739294934467,Short,6561.0,332.09999999999997,Low
115.0,41.298722999999995,6.9,3.7447568964712357,Standard,13225.0,793.5,Good
96.0,1.7913310000000002,5.3,1.0265185430077857,Standard,9216.0,508.79999999999995,Average
89.0,10.664202,7.0,2.4565244933605133,Short,7921.0,623.0,Good
100.0,100.876794,6.6,4.623764181221927,Standard,10000.0,660.0,Good
88.0,13.223111,6.6,2.654868176818342,Short,7744.0,580.8,Good
129.0,22.139842,8.0,3.1415558937387624,Long,16641.0,1032.0,Good
95.0,37.117362,7.3,3.6406698738730334,Standard,9025.0,693.5,Good
102.0,15.046612,7.2,2.7754977369506437,Standard,10404.0,734.4,Good
118.0,15.557144,7.2,2.8068176703154117,Standard,13924.0,849.6,Good
85.0,11.66632,5.2,2.5389465022627014,Short,7225.0,442.0,Average
137.0,34.938177,7.9,3.581800156641001,Long,18769.0,1082.3,Good
129.0,5.961119,6.8,1.9403402372853435,Long,16641.0,877.1999999999999,Good
134.0,17.639478,7.6,2.9252818045734723,Long,17956.0,1018.4,Good
119.0,1.867004,6.5,1.0532675820868658,Standard,14161.0,773.5,Average
80.0,13.944645,7.3,2.7043530416899753,Short,6400.0,584.0,Good
89.0,2.304552,6.6,1.1953009119219749,Short,7921.0,587.4,Good
101.0,7.792851,7.1,2.1739390049558964,Standard,10201.0,717.0999999999999,Good
80.0,14.799323,7.6,2.759967091013649,Short,6400.0,608.0,Good
154.0,23.281616,7.6,3.189719520813392,Very Long,23716.0,1170.3999999999999,Good
100.0,20.331593,6.7,3.060189213238886,Standard,10000.0,670.0,Good
118.0,5.381536,6.8,1.853408820731599,Standard,13924.0,802.4,Good
100.0,20.834883,6.8,3.0835088285535783,Standard,10000.0,680.0,Good
106.0,14.045887,7.6,2.711104664808086,Standard,11236.0,805.5999999999999,Good
106.0,0.4839739999999999,4.8,0.39472362437607444,Standard,11236.0,508.79999999999995,Low
90.0,9.719094,7.0,2.3720266371456953,Short,8100.0,630.0,Good
109.0,16.930914,7.7,2.886526262335656,Standard,11881.0,839.3000000000001,Good
96.0,28.819424,6.3,3.3951599932546657,Standard,9216.0,604.8,Average
116.0,18.223139,7.2,2.9561147096658726,Standard,13456.0,835.2,Good
120.0,12.999023,6.3,2.638987541465837,Standard,14400.0,756.0,Average
97.0,6.7288820000000005,5.6,2.044964220832617,Standard,9409.0,543.1999999999999,Average
96.0,1.95686,4.8,1.0841278944671362,Standard,9216.0,460.79999999999995,Low
98.0,7.151153999999999,5.9,2.098159512321157,Standard,9604.0,578.2,Average
101.0,14.846001,6.3,2.7629171656504568,Standard,10201.0,636.3,Average
90.0,14.08251,7.8,2.7135357943526164,Short,8100.0,702.0,Good
120.0,0.031947,5.0,0.03144730915142893,Standard,14400.0,600.0,Low
102.0,2.2837959999999997,7.2,1.189000070294068,Standard,10404.0,734.4,Good
98.0,18.224326,6.8,2.9561764562595885,Standard,9604.0,666.4,Good
109.0,3.4315900000000004,7.6,1.4887584361404882,Standard,11881.0,828.4,Good
104.0,4.749885,6.5,1.7491798546092563,Standard,10816.0,676.0,Average
92.0,3.980072,6.8,1.6054443487633734,Standard,8464.0,625.6,Good
99.0,1.096355,7.1,0.7402001223462854,Standard,9801.0,702.9,Good
96.0,1.196943,5.6,0.7870668485961781,Standard,9216.0,537.5999999999999,Average
120.0,3.125382,4.6,1.417158621559574,Standard,14400.0,552.0,Low
104.0,5.261065,6.3,1.834350298437442,Standard,10816.0,655.1999999999999,Average
97.0,6.3377349999999995,6.1,1.9930302118985934,Standard,9409.0,591.6999999999999,Average
94.0,7.359286,5.2,2.123373016750686,Standard,8836.0,488.8,Average
91.0,1.892183,5.8,1.0620115803028483,Standard,8281.0,527.8,Average
90.0,3.911445,7.1,1.5915681958618002,Short,8100.0,639.0,Good
84.0,2.559806,5.9,1.2697060489970438,Short,7056.0,495.6,Average
96.0,0.744406,6.3,0.5564140965586374,Standard,9216.0,604.8,Average
129.0,5.16023,5.2,1.818114114510733,Long,16641.0,670.8000000000001,Average
93.0,0.2535949999999999,6.7,0.2260154235386375,Standard,8649.0,623.1,Good
100.0,0.046868,5.0,0.04580284944177483,Standard,10000.0,500.0,Low
97.0,2.952932,5.6,1.3744575820416218,Standard,9409.0,543.1999999999999,Average
94.0,5.563068,5.5,1.8814581765532534,Standard,8836.0,517.0,Average
95.0,1.161034,6.4,0.7705868108577123,Standard,9025.0,608.0,Average
97.0,7.502934,5.9,2.140411280407166,Standard,9409.0,572.3000000000001,Average
92.0,5.350423,6.1,1.8485214248592032,Standard,8464.0,561.1999999999999,Average
96.0,4.261508999999998,6.3,1.6604178677360864,Standard,9216.0,604.8,Average
87.0,6.752141,6.0,2.047969063277539,Short,7569.0,522.0,Average
91.0,20.362373,6.7,3.0616311034269637,Standard,8281.0,609.7,Good
98.0,5.099368,5.4,1.8081851592543585,Standard,9604.0,529.2,Average
86.0,6.632891000000001,5.3,2.032466672614804,Short,7396.0,455.8,Average
120.0,1.7173759999999998,6.8,0.9996667087973463,Standard,14400.0,816.0,Good
99.0,4.922397,6.9,1.7787412655952253,Standard,9801.0,683.1,Good
92.0,13.222268,6.1,2.654808905328218,Standard,8464.0,561.1999999999999,Average
86.0,7.447713999999999,5.5,2.1338958722241737,Short,7396.0,473.0,Average
98.0,9.68793,5.2,2.369115067371645,Standard,9604.0,509.6,Average
82.0,5.941852,6.7,1.9375685977078652,Short,6724.0,549.4,Good
103.0,0.174311,3.5,0.16068159262766216,Standard,10609.0,360.5,Low
76.0,0.361554,5.8,0.30862669448250396,Short,5776.0,440.8,Average
87.0,8.055083999999999,7.2,2.203326367935088,Short,7569.0,626.4,Good
88.0,4.346271,4.4,1.6763993085381734,Short,7744.0,387.20000000000005,Low
97.0,3.419685,5.6,1.48606842658167,Standard,9409.0,543.1999999999999,Average
96.0,5.100741,5.7,1.8084102392115615,Standard,9216.0,547.2,Average
87.0,2.253589,6.7,1.179758694734742,Short,7569.0,582.9,Good
106.0,0.209475,6.6,0.19018638115610131,Standard,11236.0,699.5999999999999,Good
107.0,3.613577,5.3,1.5290034780456718,Standard,11449.0,567.1,Average
85.0,1.296784,6.3,0.8315098835865902,Short,7225.0,535.5,Average
88.0,4.5082900000000015,5.2,1.7062542301703154,Short,7744.0,457.6,Average
99.0,8.902102000000003,6.1,2.2927470578354803,Standard,9801.0,603.9,Average
